,date,mintemp,maxtemp,meantemp,minpres,maxpres,meanpres,maxhumi,minhumi,meanhumi,meanwdspd,maxdewpt,mindewpt,meandewpt,N_wd,NW_wd,W_wd,SW_wd,S_wd,SE_wd,E_wd,NE_wd,nocld,little,some,much,cloudy,rain
122,27.01.2013,-10.0,-1.0,-4.916666666666667,768.1,772.7,770.9375,100.0,75.0,86.875,1.5833333333333333,-5.0,-11.0,-6.833333333333333,0,0,0,0,0,0,1,1,1,0,0,0,0,0
123,28.01.2013,-5.0,4.0,-1.6666666666666667,764.3,768.1,766.2208333333333,100.0,48.0,79.66666666666667,1.4583333333333333,-4.0,-6.0,-5.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
124,29.01.2013,-8.0,-3.0,-4.541666666666667,768.1,771.1,769.1208333333333,100.0,86.0,95.04166666666667,1.5416666666666667,-4.0,-9.0,-5.25,0,0,0,0,0,1,1,0,0,0,0,0,1,0
125,30.01.2013,-4.0,-2.0,-2.9583333333333335,768.1,770.4,769.6583333333333,93.0,86.0,88.91666666666667,1.7916666666666667,-4.0,-5.0,-4.541666666666667,0,0,0,0,0,0,1,0,0,0,0,0,1,0
126,31.01.2013,-2.0,0.0,-1.2916666666666667,766.6,769.6,768.0749999999999,100.0,86.0,93.29166666666667,1.75,-1.0,-4.0,-2.25,1,0,0,0,0,0,0,0,0,0,0,1,1,0
127,1.02.2013,-9.0,3.0,-2.5211267605633805,766.6,776.2,772.3352112676057,100.0,21.0,57.943661971830984,2.8450704225352115,-3.0,-20.0,-10.52112676056338,1,0,0,0,0,0,0,1,1,0,0,0,0,0
128,2.02.2013,-11.0,7.0,-1.1643835616438356,767.3,775.5,771.9150684931506,93.0,7.0,45.342465753424655,3.1095890410958904,-6.0,-26.0,-14.32876712328767,1,1,1,1,1,1,1,1,1,0,0,0,0,0
129,3.02.2013,-9.0,10.0,-1.6111111111111112,762.8,771.9,767.6652777777779,100.0,13.0,68.45833333333333,1.75,-2.0,-17.0,-8.25,1,1,1,1,1,1,1,1,1,0,0,0,0,0
130,4.02.2013,-7.0,4.0,-0.8333333333333334,765.0,774.7,770.2652777777777,100.0,13.0,47.486111111111114,2.861111111111111,-5.0,-24.0,-12.041666666666666,1,1,1,1,1,1,1,1,1,0,0,0,0,0
131,5.02.2013,-11.0,3.0,-2.0277777777777777,766.6,773.4,769.9986111111112,100.0,15.0,68.09722222222223,2.4166666666666665,-2.0,-22.0,-8.166666666666666,0,0,0,0,1,0,0,0,1,0,0,0,0,0
132,6.02.2013,-11.0,11.0,-1.7916666666666667,762.8,776.2,767.2458333333333,100.0,17.0,61.90277777777778,3.3194444444444446,-3.0,-27.0,-9.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0
133,7.02.2013,-16.0,16.0,-1.1527777777777777,759.7,780.8,768.8805555555555,100.0,9.0,44.625,3.5972222222222223,-1.0,-29.0,-15.041666666666666,1,0,0,0,0,0,0,0,1,0,0,0,0,0
134,8.02.2013,-13.0,11.0,-1.2916666666666667,756.2,780.0,769.4222222222222,100.0,10.0,39.375,4.027777777777778,2.0,-24.0,-15.36111111111111,1,1,1,1,1,1,1,1,1,0,0,0,0,0
135,9.02.2013,-13.0,3.0,-3.9791666666666665,766.6,773.9,770.8770833333334,85.0,11.0,41.083333333333336,2.8333333333333335,-11.0,-26.0,-16.854166666666668,1,0,0,0,0,0,0,1,1,0,0,0,0,0
136,10.02.2013,-8.0,1.0,-3.2083333333333335,771.1,775.5,773.0375,49.0,14.0,29.916666666666668,3.2083333333333335,-15.0,-24.0,-19.125,0,0,0,0,0,0,0,1,1,0,0,0,0,0
137,11.02.2013,-9.0,-1.0,-4.666666666666667,772.7,776.2,774.5833333333334,74.0,35.0,49.5,1.875,-9.0,-20.0,-13.958333333333334,1,1,1,1,1,1,1,1,1,0,0,0,0,0
138,12.02.2013,-9.0,6.0,-1.2916666666666667,767.3,771.9,769.5500000000001,93.0,13.0,54.333333333333336,3.1666666666666665,-7.0,-20.0,-11.583333333333334,0,0,0,1,1,0,0,0,1,0,0,0,0,0
139,13.02.2013,-9.0,5.0,-2.4166666666666665,764.3,768.1,766.4375,100.0,45.0,75.58333333333333,1.875,-5.0,-10.0,-6.666666666666667,0,0,0,0,0,0,1,0,1,0,0,0,0,0
140,14.02.2013,-4.0,3.0,0.20833333333333334,767.3,772.7,769.8375,86.0,13.0,30.583333333333332,3.8333333333333335,-6.0,-24.0,-16.916666666666668,1,0,0,0,0,0,0,1,1,0,0,0,0,0
141,15.02.2013,-11.0,3.0,-2.1666666666666665,768.9,773.4,771.2541666666666,62.0,15.0,39.125,3.2916666666666665,-10.0,-22.0,-15.208333333333334,0,0,0,0,1,0,0,0,1,0,0,0,0,0
142,16.02.2013,-8.0,3.0,-1.6666666666666667,764.3,768.9,766.7583333333333,75.0,48.0,62.333333333333336,1.9166666666666667,-4.0,-12.0,-8.125,1,1,1,1,1,1,1,1,1,0,0,0,0,0
143,17.02.2013,-4.0,6.0,1.0833333333333333,762.8,770.4,765.2624999999999,100.0,9.0,53.458333333333336,4.0,-1.0,-25.0,-11.583333333333334,1,0,0,0,0,0,0,0,1,0,0,0,0,0
144,18.02.2013,-5.0,4.0,-0.2916666666666667,768.9,772.7,770.5416666666666,50.0,14.0,29.708333333333332,3.0416666666666665,-13.0,-21.0,-16.666666666666668,1,0,0,0,0,0,0,0,1,0,0,0,0,0
145,19.02.2013,-8.0,2.0,-3.0833333333333335,770.4,773.9,772.2958333333332,54.0,11.0,28.541666666666668,3.75,-12.0,-26.0,-19.875,0,0,0,1,1,0,0,0,1,0,0,0,0,0
146,20.02.2013,-10.0,6.0,-2.0,768.9,772.7,770.6666666666666,79.0,14.0,46.375,1.5833333333333333,-9.0,-20.0,-14.166666666666666,0,0,0,0,0,0,1,0,1,0,0,0,0,0
147,21.02.2013,-6.0,3.0,-1.565217391304348,768.1,773.4,771.0913043478262,86.0,39.0,72.04347826086956,1.8695652173913044,-5.0,-17.0,-6.260869565217392,0,0,0,0,0,0,1,0,1,0,0,0,0,0
148,22.02.2013,-7.0,7.0,0.8,770.4,774.7,772.3320000000001,93.0,7.0,37.36,3.84,-6.0,-26.0,-16.92,0,1,1,0,0,0,0,0,1,0,0,0,0,0
149,23.02.2013,-8.0,10.0,0.4583333333333333,768.9,771.9,770.75,68.0,13.0,39.916666666666664,1.5,-9.0,-17.0,-13.625,1,0,0,0,0,0,0,0,1,0,0,0,0,0
150,24.02.2013,-5.0,4.0,0.5,767.3,771.1,769.6791666666667,74.0,42.0,56.708333333333336,1.2083333333333333,-5.0,-10.0,-7.458333333333333,1,1,1,1,1,1,1,1,1,0,0,0,0,0
151,25.02.2013,-2.0,1.0,-0.4583333333333333,768.9,772.7,770.5416666666666,93.0,60.0,79.29166666666667,1.8333333333333333,-2.0,-6.0,-3.75,1,0,0,0,0,0,0,0,0,0,0,0,1,0
152,26.02.2013,-7.0,11.0,1.5416666666666667,762.8,768.1,765.2458333333333,100.0,28.0,67.54166666666667,2.375,-3.0,-8.0,-4.833333333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0
153,27.02.2013,-6.0,16.0,5.166666666666667,759.7,765.0,762.6666666666666,100.0,9.0,51.791666666666664,2.75,-3.0,-18.0,-8.583333333333334,1,0,0,0,0,0,0,0,1,0,0,0,0,0
154,28.02.2013,0.0,11.0,4.25,756.2,771.1,760.8958333333334,100.0,10.0,48.458333333333336,6.708333333333333,2.0,-23.0,-9.666666666666666,0,1,0,0,0,0,0,0,1,0,0,0,0,0
155,1.03.2013,-3.0,12.0,3.8125,753.9,777.0,765.4562500000002,87.0,9.0,50.572916666666664,3.5,3.0,-25.0,-7.739583333333333,0,0,0,0,0,1,0,0,1,0,0,0,0,0
156,2.03.2013,-5.0,10.0,3.5277777777777777,759.0,777.7,766.0638888888888,93.0,17.0,50.55555555555556,2.6666666666666665,4.0,-19.0,-7.375,1,0,0,0,0,0,0,0,1,0,0,0,0,0
157,3.03.2013,-6.0,17.0,3.8194444444444446,756.9,773.9,765.7888888888889,80.0,8.0,40.27777777777778,3.263888888888889,-3.0,-19.0,-10.819444444444445,1,0,0,0,0,0,0,0,1,0,0,0,0,0
158,4.03.2013,-2.0,16.0,5.347222222222222,763.5,773.4,768.2861111111112,86.0,7.0,35.5,3.1666666666666665,-3.0,-20.0,-11.472222222222221,0,0,0,0,1,0,0,0,1,0,0,0,0,0
159,5.03.2013,-3.0,14.0,5.194444444444445,759.7,768.1,764.6027777777778,93.0,19.0,50.05555555555556,1.7916666666666667,2.0,-12.0,-5.680555555555555,1,1,1,1,1,1,1,1,1,0,0,0,0,0
160,6.03.2013,0.0,15.0,7.442857142857143,756.9,769.6,762.2899999999998,87.0,25.0,52.34285714285714,2.6,3.0,-8.0,-2.5142857142857142,1,1,1,1,1,1,1,1,1,0,0,0,0,0
161,7.03.2013,-3.0,20.0,8.916666666666666,750.8,764.3,756.7277777777778,93.0,9.0,55.986111111111114,2.4305555555555554,5.0,-19.0,-1.75,1,1,1,1,1,1,1,1,1,0,0,0,0,0
162,8.03.2013,0.0,21.0,8.208333333333334,750.8,767.3,758.213888888889,87.0,7.0,34.986111111111114,4.208333333333333,3.0,-22.0,-9.5,0,0,0,0,1,1,0,0,1,0,0,0,0,0
163,9.03.2013,-1.0,18.0,4.694444444444445,747.8,770.4,761.2972222222221,100.0,8.0,54.208333333333336,4.180555555555555,1.0,-22.0,-6.555555555555555,1,0,0,0,0,0,0,1,1,0,0,0,0,0
164,10.03.2013,-4.0,12.0,4.708333333333333,768.1,771.9,769.9083333333333,63.0,8.0,26.5,3.125,-10.0,-22.0,-15.541666666666666,0,0,0,1,1,0,0,0,1,0,0,0,0,0
165,11.03.2013,-2.0,12.0,5.583333333333333,761.2,768.9,764.9749999999999,69.0,22.0,41.0,2.4583333333333335,-3.0,-11.0,-7.375,0,0,0,0,0,1,0,0,1,0,0,0,0,0
166,12.03.2013,3.0,8.0,4.708333333333333,759.0,766.6,760.5875,93.0,43.0,79.5,1.75,4.0,-4.0,1.1666666666666667,1,1,1,1,1,1,1,1,1,0,0,0,0,0
167,13.03.2013,-1.0,8.0,3.4166666666666665,767.3,773.9,771.2833333333333,64.0,13.0,34.458333333333336,3.0,-5.0,-19.0,-12.375,0,0,0,0,0,0,0,1,1,0,0,0,0,0
168,14.03.2013,-2.0,10.0,3.1666666666666665,768.1,773.4,770.8583333333335,86.0,30.0,61.0,2.5,-3.0,-7.0,-4.375,0,0,0,0,0,1,1,0,1,0,0,0,0,0
169,15.03.2013,-2.0,11.0,4.791666666666667,762.8,768.1,765.3083333333333,93.0,41.0,66.95833333333333,1.4583333333333333,2.0,-5.0,-1.375,1,1,1,1,1,1,1,1,1,0,0,0,0,0
170,16.03.2013,2.0,15.0,8.416666666666666,764.3,769.6,766.9124999999999,87.0,29.0,58.958333333333336,2.9583333333333335,3.0,-3.0,-0.125,0,0,0,0,1,1,0,0,1,0,0,0,0,0
171,17.03.2013,3.0,16.0,8.583333333333334,750.8,763.5,756.2125,82.0,42.0,65.625,1.5833333333333333,5.0,0.0,2.0833333333333335,1,1,1,1,1,1,1,1,1,0,0,0,0,0
172,18.03.2013,2.0,13.0,7.791666666666667,750.8,757.7,755.0124999999999,87.0,7.0,33.75,6.375,3.0,-22.0,-11.458333333333334,1,1,0,0,0,0,0,0,1,0,0,0,0,0
173,19.03.2013,-1.0,5.0,1.9166666666666667,758.2,766.6,760.6416666666668,100.0,65.0,80.20833333333333,2.7916666666666665,1.0,-5.0,-1.2916666666666667,1,0,0,0,0,0,0,1,1,0,0,0,0,0
174,20.03.2013,-3.0,6.0,1.1666666666666667,764.3,770.4,767.3958333333334,100.0,33.0,72.91666666666667,2.9583333333333335,-1.0,-10.0,-4.083333333333333,0,0,0,0,1,0,0,0,1,0,0,0,0,0
175,21.03.2013,0.0,8.0,3.75,753.9,763.5,758.2875,80.0,49.0,64.79166666666667,2.5,-1.0,-4.0,-2.5416666666666665,1,0,0,0,0,0,0,0,1,0,0,0,0,0
176,22.03.2013,2.0,10.0,5.958333333333333,759.0,765.0,762.85,75.0,21.0,43.291666666666664,4.083333333333333,-1.0,-13.0,-6.541666666666667,0,0,0,0,1,1,0,0,1,0,0,0,0,0
177,23.03.2013,0.0,12.0,4.083333333333333,756.9,766.6,760.65,80.0,19.0,51.166666666666664,4.75,-3.0,-15.0,-6.708333333333333,0,0,0,0,0,1,1,0,1,0,0,0,0,0
178,24.03.2013,-1.0,9.0,4.291666666666667,763.5,768.9,766.5708333333332,43.0,12.0,24.958333333333332,3.4583333333333335,-10.0,-19.0,-15.083333333333334,1,0,0,0,0,0,0,1,1,0,0,0,0,0
179,25.03.2013,-2.0,11.0,4.708333333333333,763.5,768.1,765.9625,80.0,22.0,45.708333333333336,2.4583333333333335,-5.0,-10.0,-7.208333333333333,1,1,1,1,1,1,1,1,1,0,0,0,0,0
180,26.03.2013,0.0,13.0,7.7272727272727275,756.9,763.5,760.0181818181819,75.0,33.0,51.86363636363637,2.6818181818181817,3.0,-8.0,-2.1363636363636362,0,0,0,0,1,0,0,0,1,0,0,0,0,0
181,27.03.2013,5.0,20.0,10.791666666666666,755.4,764.3,757.7833333333334,93.0,9.0,47.041666666666664,4.166666666666667,5.0,-19.0,-4.708333333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0
182,28.03.2013,3.0,13.0,8.125,764.3,767.3,765.7041666666668,57.0,8.0,20.291666666666668,2.9583333333333335,-3.0,-21.0,-15.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
183,29.03.2013,0.0,10.0,5.333333333333333,764.3,768.1,766.4708333333333,75.0,17.0,47.833333333333336,2.75,-3.0,-14.0,-5.958333333333333,0,0,0,0,0,1,1,0,1,0,0,0,0,0
184,30.03.2013,1.0,11.0,5.666666666666667,765.0,768.1,766.8458333333333,81.0,34.0,51.041666666666664,2.9583333333333335,0.0,-8.0,-4.25,0,0,0,0,0,1,0,0,1,0,0,0,0,0
185,31.03.2013,3.0,7.0,5.166666666666667,761.2,768.1,764.3708333333334,87.0,76.0,81.08333333333333,2.5,3.0,1.0,2.125,0,0,0,0,0,1,0,0,1,0,0,0,0,0
186,1.04.2013,1.0,19.0,10.76388888888889,759.7,767.3,763.2777777777778,93.0,8.0,41.111111111111114,4.361111111111111,4.0,-18.0,-4.805555555555555,0,0,0,0,1,0,0,0,1,0,0,0,0,0
187,2.04.2013,-1.0,23.0,11.791666666666666,754.6,767.3,761.0763888888889,81.0,12.0,44.791666666666664,2.5972222222222223,7.0,-14.0,-1.7222222222222223,1,1,1,1,1,1,1,1,1,0,0,0,0,0
188,3.04.2013,3.0,26.0,13.0,751.6,762.0,756.8722222222221,93.0,14.0,52.041666666666664,3.6805555555555554,9.0,-14.0,1.4305555555555556,1,1,1,1,1,1,1,1,1,0,0,0,0,0
189,4.04.2013,4.0,25.0,11.75,753.9,762.0,758.8055555555555,94.0,8.0,42.333333333333336,3.861111111111111,8.0,-18.0,-3.736111111111111,1,0,0,0,0,0,0,0,1,0,0,0,0,0
190,5.04.2013,3.0,23.0,12.61111111111111,750.1,767.3,758.5152777777779,100.0,7.0,40.041666666666664,4.944444444444445,7.0,-16.0,-3.5694444444444446,1,0,0,0,0,0,0,0,1,0,0,0,0,0
191,6.04.2013,-1.0,24.0,12.680555555555555,751.6,767.3,758.3472222222222,75.0,15.0,34.34722222222222,3.125,2.0,-13.0,-4.027777777777778,1,1,1,1,1,1,1,1,1,0,0,0,0,0
192,7.04.2013,3.0,24.0,12.63888888888889,751.6,762.0,757.5097222222222,71.0,18.0,40.791666666666664,3.4305555555555554,5.0,-8.0,-1.3888888888888888,0,0,0,0,0,1,0,0,1,0,0,0,0,0
193,8.04.2013,5.0,20.0,11.902777777777779,755.4,769.6,761.186111111111,81.0,8.0,28.791666666666668,5.569444444444445,8.0,-22.0,-8.569444444444445,0,1,1,0,0,0,0,0,1,0,0,0,0,0
194,9.04.2013,5.0,29.0,12.36111111111111,756.2,770.4,763.8458333333333,76.0,5.0,31.15277777777778,5.319444444444445,1.0,-15.0,-7.777777777777778,1,1,0,0,0,0,0,0,1,0,0,0,0,0
195,10.04.2013,4.0,13.0,8.75,762.0,766.6,764.5083333333332,39.0,14.0,22.958333333333332,6.541666666666667,-9.0,-16.0,-12.125,0,1,0,0,0,0,0,0,1,0,0,0,0,0
196,11.04.2013,1.0,18.0,10.541666666666666,762.0,765.8,763.6541666666667,44.0,8.0,20.25,5.541666666666667,-7.0,-18.0,-13.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0
197,12.04.2013,1.0,23.0,13.625,754.6,762.8,759.5333333333334,65.0,12.0,29.208333333333332,2.2083333333333335,0.0,-12.0,-6.166666666666667,1,1,1,1,1,1,1,1,1,0,0,0,0,0
198,13.04.2013,5.0,26.0,16.291666666666668,751.6,758.2,753.1625,81.0,14.0,35.416666666666664,5.083333333333333,4.0,-14.0,-1.4583333333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0
199,14.04.2013,4.0,17.0,11.791666666666666,753.9,761.2,757.7375000000001,43.0,11.0,21.458333333333332,3.75,-2.0,-18.0,-10.416666666666666,1,0,0,0,0,0,0,1,1,0,0,0,0,0
200,15.04.2013,6.0,19.0,12.416666666666666,750.1,754.6,752.5416666666666,61.0,22.0,42.75,3.2083333333333335,4.0,-4.0,-0.5833333333333334,0,0,0,0,0,1,0,0,1,0,0,0,0,0
201,16.04.2013,6.0,21.0,13.916666666666666,751.6,759.7,754.8166666666666,71.0,17.0,39.291666666666664,3.4583333333333335,2.0,-5.0,-1.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
202,17.04.2013,8.0,16.0,11.333333333333334,755.4,762.0,758.5833333333335,62.0,23.0,40.75,3.3333333333333335,1.0,-8.0,-2.6666666666666665,0,0,0,0,0,1,0,0,1,0,0,0,0,0
203,18.04.2013,5.0,14.0,10.5,762.8,769.6,766.85,29.0,8.0,16.208333333333332,4.708333333333333,-7.0,-20.0,-15.333333333333334,1,0,0,0,0,0,0,1,1,0,0,0,0,0
204,19.04.2013,5.0,9.0,7.041666666666667,766.6,770.4,768.2291666666666,76.0,25.0,53.791666666666664,3.9166666666666665,1.0,-10.0,-2.125,0,0,0,1,0,0,0,0,1,0,0,0,0,0
205,20.04.2013,1.0,16.0,9.166666666666666,762.8,767.3,765.6958333333332,100.0,25.0,56.625,2.875,3.0,-4.0,-0.625,0,0,0,1,1,0,0,0,1,0,0,0,0,0
206,21.04.2013,4.0,19.0,11.666666666666666,760.5,765.8,763.6708333333332,87.0,28.0,56.25,3.1666666666666665,4.0,0.0,2.2916666666666665,0,0,0,0,1,0,0,0,1,0,0,0,0,0
207,22.04.2013,7.0,16.0,12.125,758.2,762.0,760.6124999999998,81.0,54.0,65.66666666666667,2.9166666666666665,7.0,3.0,5.708333333333333,0,0,0,0,1,0,0,0,1,0,0,0,0,0
208,23.04.2013,8.0,16.0,11.791666666666666,756.2,759.7,758.3875000000002,93.0,59.0,74.91666666666667,2.5416666666666665,9.0,6.0,7.333333333333333,0,0,0,0,1,0,0,0,1,0,0,0,0,0
209,24.04.2013,5.0,25.0,15.125,754.6,759.7,757.8333333333334,94.0,8.0,49.208333333333336,4.958333333333333,8.0,-11.0,0.2916666666666667,1,1,0,0,0,0,0,0,1,0,0,0,0,0
210,25.04.2013,12.0,23.0,16.791666666666668,758.2,760.5,759.4666666666667,33.0,7.0,18.291666666666668,6.208333333333333,-4.0,-16.0,-9.083333333333334,0,1,0,0,0,0,0,0,1,0,0,0,0,0
211,26.04.2013,7.0,24.0,16.458333333333332,754.6,759.7,757.5291666666666,61.0,22.0,31.041666666666668,2.6666666666666665,2.0,-7.0,-1.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0
212,27.04.2013,9.0,24.0,17.708333333333332,756.9,759.7,757.8041666666668,62.0,18.0,35.333333333333336,2.9583333333333335,5.0,-6.0,1.2083333333333333,0,0,0,0,0,1,0,0,1,0,0,0,0,0
213,28.04.2013,11.0,20.0,15.791666666666666,755.4,759.7,757.6125000000002,72.0,13.0,46.666666666666664,2.875,8.0,-9.0,3.0833333333333335,1,1,1,1,1,1,1,1,1,0,0,0,0,0
214,29.04.2013,8.0,29.0,21.208333333333332,756.2,760.5,758.7541666666666,62.0,5.0,17.25,5.25,1.0,-15.0,-9.25,1,1,0,0,0,0,0,0,1,0,0,0,0,0
215,30.04.2013,10.0,28.0,20.708333333333332,758.2,762.0,760.1625,37.0,6.0,13.541666666666666,3.2916666666666665,-4.0,-15.0,-9.791666666666666,1,0,0,0,0,0,0,1,1,0,0,0,0,0
216,1.05.2013,8.0,34.0,22.010416666666668,744.0,763.5,752.1302083333334,88.0,3.0,39.375,2.9166666666666665,16.0,-17.0,5.09375,1,1,1,1,1,1,1,1,1,0,0,0,0,0
217,2.05.2013,11.0,30.0,20.95945945945946,747.8,761.2,755.3216216216216,68.0,6.0,32.851351351351354,2.8378378378378377,11.0,-12.0,2.0135135135135136,0,0,0,0,0,1,0,0,1,0,0,0,0,0
218,3.05.2013,12.0,28.0,20.0,749.3,763.5,757.1788732394366,82.0,19.0,47.54929577464789,2.140845070422535,17.0,-1.0,7.549295774647887,1,1,1,1,1,1,1,1,1,0,0,0,0,0
219,4.05.2013,12.0,31.0,22.208333333333332,753.1,763.5,758.8111111111112,88.0,12.0,44.763888888888886,3.3472222222222223,18.0,-7.0,7.041666666666667,1,1,1,1,1,1,1,1,1,0,0,0,0,0
220,5.05.2013,12.0,30.0,22.125,755.4,763.5,760.4888888888888,88.0,20.0,49.84722222222222,2.2916666666666665,18.0,3.0,10.055555555555555,1,1,1,1,1,1,1,1,1,0,0,0,0,0
221,6.05.2013,13.0,31.0,21.40277777777778,755.4,764.3,759.8013888888888,94.0,24.0,63.15277777777778,2.3194444444444446,18.0,7.0,12.98611111111111,1,1,1,1,1,1,1,1,1,0,0,0,0,0
222,7.05.2013,15.0,29.0,20.944444444444443,753.9,762.8,758.5277777777778,94.0,33.0,65.54166666666667,2.1944444444444446,17.0,9.0,13.666666666666666,1,1,1,1,1,1,1,1,1,0,0,0,0,0
223,8.05.2013,16.0,24.0,20.59722222222222,752.3,761.2,756.2888888888889,94.0,46.0,65.19444444444444,3.263888888888889,17.0,9.0,13.5,0,0,0,1,1,0,0,0,1,0,0,0,0,0
224,9.05.2013,14.0,31.0,21.09722222222222,747.8,759.0,754.7444444444444,88.0,4.0,45.31944444444444,5.069444444444445,14.0,-18.0,4.277777777777778,0,0,0,0,1,1,0,0,1,0,0,0,0,0
225,10.05.2013,8.0,31.0,21.375,747.8,755.4,751.0625,100.0,7.0,44.666666666666664,4.083333333333333,13.0,-9.0,2.6666666666666665,1,1,1,1,1,1,1,1,1,0,0,0,0,0
226,11.05.2013,10.0,34.0,22.833333333333332,744.0,749.3,746.2958333333332,88.0,3.0,31.791666666666668,3.125,8.0,-17.0,-1.2083333333333333,1,1,1,1,1,1,1,1,1,0,0,0,0,0
227,12.05.2013,11.0,30.0,21.576923076923077,747.8,752.3,749.8884615384615,48.0,6.0,20.076923076923077,2.576923076923077,3.0,-12.0,-4.461538461538462,0,0,0,0,1,1,0,0,1,0,0,0,0,0
228,13.05.2013,12.0,27.0,20.304347826086957,749.3,753.1,751.5478260869564,63.0,19.0,40.78260869565217,2.0869565217391304,12.0,-1.0,5.521739130434782,1,1,1,1,1,1,1,1,1,0,0,0,0,0
229,14.05.2013,15.0,31.0,24.5,753.1,758.2,755.6666666666666,83.0,12.0,26.75,3.875,13.0,-7.0,1.25,1,1,0,0,0,0,0,0,1,0,0,0,0,0
230,15.05.2013,15.0,28.0,21.875,759.0,763.5,761.7125,63.0,20.0,39.083333333333336,2.4583333333333335,10.0,3.0,6.375,0,0,0,0,1,1,0,0,1,0,0,0,0,0
231,16.05.2013,13.0,26.0,20.75,759.7,764.3,762.4375,77.0,32.0,50.166666666666664,2.4166666666666665,12.0,8.0,9.25,1,1,1,1,1,1,1,1,1,0,0,0,0,0
232,17.05.2013,16.0,25.0,20.291666666666668,756.9,761.2,758.8000000000001,73.0,44.0,60.708333333333336,2.3333333333333335,15.0,11.0,12.25,0,0,0,0,0,1,0,0,1,0,0,0,0,0
233,18.05.2013,17.0,24.0,20.625,752.3,756.9,754.7958333333332,78.0,50.0,65.375,4.041666666666667,15.0,13.0,13.666666666666666,0,0,0,0,1,0,0,0,1,0,0,0,0,0
234,19.05.2013,16.0,28.0,20.291666666666668,747.8,753.9,750.3416666666666,88.0,4.0,46.958333333333336,6.291666666666667,14.0,-18.0,2.25,0,0,0,0,0,1,0,0,1,0,0,0,0,0
235,20.05.2013,10.0,29.0,21.583333333333332,747.8,753.1,750.4625,54.0,9.0,22.791666666666668,4.25,4.0,-8.0,-2.75,0,0,0,0,1,0,0,0,1,0,0,0,0,0
236,21.05.2013,15.0,29.0,22.875,747.0,754.6,749.1291666666666,63.0,30.0,42.791666666666664,2.4166666666666665,14.0,5.0,9.25,0,0,0,0,0,1,1,0,1,0,0,0,0,0
237,22.05.2013,16.0,29.0,22.916666666666668,755.4,759.0,757.5083333333333,68.0,20.0,39.916666666666664,2.5416666666666665,11.0,3.0,7.333333333333333,0,0,0,0,0,1,0,0,1,0,0,0,0,0
238,23.05.2013,16.0,28.0,22.458333333333332,754.6,759.0,757.5083333333333,78.0,26.0,47.958333333333336,1.875,17.0,5.0,10.125,1,1,1,1,1,1,1,1,1,0,0,0,0,0
239,24.05.2013,19.0,30.0,23.25,756.9,759.7,758.5375,88.0,25.0,60.708333333333336,2.4583333333333335,18.0,8.0,14.166666666666666,1,1,1,1,1,1,1,1,1,0,0,0,0,0
240,25.05.2013,16.0,30.0,24.083333333333332,755.4,759.7,757.8208333333332,88.0,29.0,53.416666666666664,2.375,18.0,9.0,12.75,0,0,0,0,0,1,0,0,1,0,0,0,0,0
241,26.05.2013,17.0,23.0,20.791666666666668,755.4,758.2,756.4625000000001,94.0,65.0,79.04166666666667,2.5833333333333335,18.0,16.0,16.875,0,0,0,0,0,1,1,0,1,0,0,0,0,0
242,27.05.2013,16.0,24.0,19.75,753.9,758.2,755.7708333333334,94.0,57.0,78.125,1.9166666666666667,17.0,15.0,15.583333333333334,1,1,1,1,1,1,1,1,1,0,0,0,0,0
243,28.05.2013,18.0,24.0,20.583333333333332,753.1,755.4,753.8416666666667,94.0,46.0,75.29166666666667,3.0,17.0,9.0,15.791666666666666,0,0,0,0,1,0,0,0,1,0,0,0,0,0
244,29.05.2013,19.0,31.0,25.458333333333332,754.6,758.2,756.5375,35.0,6.0,20.041666666666668,6.416666666666667,5.0,-11.0,-1.0416666666666667,0,0,1,0,0,0,0,0,1,0,0,0,0,0
245,30.05.2013,13.0,36.0,25.916666666666668,751.6,756.9,754.4708333333333,77.0,7.0,34.708333333333336,4.0,10.0,-5.0,5.458333333333333,1,1,1,1,1,1,1,1,1,0,0,0,0,0
246,31.05.2013,18.0,31.0,25.166666666666668,750.1,753.1,751.8249999999999,68.0,26.0,48.833333333333336,3.5416666666666665,16.0,6.0,13.125,0,0,0,0,1,0,0,0,1,0,0,0,0,0
247,1.06.2013,16.0,32.0,24.22222222222222,752.3,757.7,755.873611111111,94.0,10.0,56.416666666666664,2.5833333333333335,19.0,-4.0,13.125,1,1,1,1,1,1,1,1,1,0,0,0,0,0
248,2.06.2013,14.0,27.0,21.63888888888889,750.8,757.7,755.2958333333333,94.0,46.0,71.625,2.3194444444444446,20.0,8.0,15.972222222222221,0,0,0,0,0,1,1,0,1,0,0,0,0,0
249,3.06.2013,17.0,34.0,25.180555555555557,750.1,756.9,754.0902777777778,94.0,13.0,58.56944444444444,2.3055555555555554,19.0,2.0,14.73611111111111,1,1,1,1,1,1,1,1,1,0,0,0,0,0
